date,state,positive,negative,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,death,total_test_results
2020-06-21,NM,10565.0,282866.0,134.0,1746.0,,,,,4684.0,C,469.0,293431
2020-06-21,NV,13205.0,228486.0,370.0,,87.0,,49.0,,652.0,A+,492.0,241691
2020-06-21,NY,387936.0,3007383.0,1142.0,89995.0,332.0,,237.0,,69506.0,A,24725.0,3395319
2020-06-21,OH,44808.0,598413.0,496.0,7242.0,194.0,1844.0,119.0,,,B,2700.0,643221
2020-06-21,OK,10515.0,271925.0,197.0,1243.0,93.0,,,,7531.0,A+,369.0,282440
2020-06-21,OR,6937.0,195674.0,154.0,946.0,50.0,,29.0,,2533.0,A+,190.0,202611
2020-06-21,PA,81730.0,576015.0,735.0,,,,157.0,,62932.0,A+,6423.0,657745
2020-06-21,PA,81730.0,576015.0,735.0,,,,157.0,,62932.0,A+,6423.0,657745
2020-06-21,PR,6525.0,113280.0,71.0,,13.0,,5.0,,,C,149.0,119805
2020-06-21,RI,16476.0,125701.0,123.0,1922.0,23.0,,12.0,,1515.0,A+,894.0,142177
2020-06-21,SC,24693.0,277974.0,692.0,2294.0,,,,,10790.0,A,653.0,302667
2020-06-21,SD,6297.0,66729.0,89.0,608.0,,,,,5389.0,B,81.0,73026
2020-06-21,TN,35102.0,650527.0,605.0,2291.0,,,,,23067.0,B,526.0,685629
2020-06-21,TX,111601.0,1414579.0,3409.0,,,,,,68499.0,B,2182.0,1526180
2020-06-21,UT,17462.0,278933.0,222.0,1184.0,67.0,338.0,,150.0,9659.0,A,158.0,296395
2020-06-21,VA,57994.0,487682.0,863.0,8509.0,243.0,,125.0,,7646.0,A+,1611.0,545676
2020-06-21,VI,76.0,2502.0,,,,,,,64.0,C,6.0,2578
2020-06-21,VT,1159.0,56686.0,11.0,,,,,,922.0,B,56.0,57845
2020-06-21,WA,28225.0,437844.0,267.0,4030.0,,,54.0,,,B,1265.0,466069
2020-06-21,WI,27615.0,460334.0,242.0,3220.0,94.0,710.0,,,19310.0,A+,744.0,487949
2020-06-21,WI,27615.0,460334.0,242.0,3220.0,94.0,710.0,,,19310.0,A+,744.0,487949
2020-06-21,WV,2543.0,148046.0,23.0,,3.0,,2.0,,1676.0,B,89.0,150589
2020-06-21,WY,1197.0,26162.0,8.0,100.0,,,,,909.0,C,20.0,27359
2020-06-20,AK,743.0,86175.0,16.0,,,,1.0,,464.0,A,12.0,86918
2020-06-20,AL,29549.0,309974.0,638.0,2443.0,,717.0,,418.0,15974.0,B,838.0,339523
2020-06-20,AR,15142.0,227092.0,224.0,1100.0,,,53.0,175.0,10082.0,B,224.0,242234
2020-06-20,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-06-20,AZ,49798.0,355482.0,1938.0,4252.0,546.0,,368.0,,7196.0,A+,1338.0,405280
2020-06-20,CA,169309.0,3065103.0,4582.0,,1332.0,,,,,B,5424.0,3234412
2020-06-20,CO,30187.0,242882.0,250.0,5318.0,,,,,4296.0,A,1429.0,273069
2020-06-20,CT,45715.0,350172.0,150.0,10099.0,,,,,7842.0,B,4251.0,395887
2020-06-20,DC,9984.0,67969.0,177.0,,58.0,,40.0,,1166.0,A+,531.0,77953
2020-06-20,DE,10681.0,81735.0,75.0,,,,,,6395.0,A,504.0,92416
2020-06-20,FL,93797.0,1467475.0,,13227.0,,,,,,A,3237.0,1561272
2020-06-20,GA,63809.0,630575.0,944.0,9837.0,,2140.0,,,,A,2642.0,694384
2020-06-20,GU,222.0,9788.0,0.0,,0.0,,0.0,,173.0,A,5.0,10010
2020-06-20,HI,789.0,65945.0,,96.0,,,,,642.0,D,17.0,66734
2020-06-20,HI,789.0,65945.0,,96.0,,,,,642.0,D,17.0,66734
2020-06-20,IA,25496.0,224711.0,182.0,,58.0,,30.0,,15963.0,A+,681.0,250207
2020-06-20,ID,3871.0,67325.0,28.0,279.0,9.0,101.0,,,3183.0,A,89.0,71196
2020-06-20,IL,137104.0,1200864.0,1696.0,,454.0,,274.0,,,A,6829.0,1337968
2020-06-20,IN,42061.0,359741.0,768.0,6755.0,231.0,1444.0,113.0,,31110.0,A+,2536.0,401802
2020-06-20,KS,12059.0,135590.0,,1035.0,,338.0,,146.0,715.0,A,254.0,147649
2020-06-20,KY,13630.0,303531.0,354.0,2522.0,62.0,980.0,,,3530.0,B,524.0,317161
2020-06-20,LA,49385.0,555431.0,574.0,,,,73.0,,37017.0,B,3104.0,604816
2020-06-20,MA,106936.0,658001.0,964.0,11076.0,200.0,,118.0,,91404.0,A+,7828.0,764937
2020-06-20,MD,63956.0,398324.0,644.0,10497.0,238.0,,,,4745.0,A,3052.0,462280
2020-06-20,ME,2938.0,76638.0,29.0,333.0,13.0,,5.0,,2380.0,B,102.0,79576
2020-06-20,MI,67545.0,827089.0,557.0,,209.0,,99.0,,49290.0,A+,6087.0,894634
2020-06-20,MI,67545.0,827089.0,557.0,,209.0,,99.0,,49290.0,A+,6087.0,894634
2020-06-20,MN,32467.0,459576.0,324.0,3767.0,161.0,1155.0,,,28205.0,A,1404.0,492043
2020-06-20,MO,17590.0,293525.0,415.0,,,,66.0,,,B,955.0,311115
2020-06-20,MP,30.0,8139.0,,,,,,,19.0,D,2.0,8169
2020-06-20,MS,20641.0,218074.0,465.0,2767.0,159.0,,108.0,,15323.0,A,938.0,238715
2020-06-20,MT,698.0,68832.0,10.0,85.0,,,,,548.0,C,20.0,69530
2020-06-20,NC,51389.0,679952.0,883.0,,,,,,29219.0,A,1212.0,731341
2020-06-20,ND,3251.0,90980.0,28.0,213.0,,,,,2882.0,D,71.0,94231
2020-06-20,NE,17591.0,134263.0,141.0,1200.0,,,,,11312.0,D,244.0,151854
2020-06-20,NH,5486.0,100081.0,61.0,549.0,,159.0,,,4209.0,B,337.0,105567
2020-06-20,NJ,168834.0,1050039.0,1125.0,19267.0,286.0,,238.0,,29318.0,A+,12857.0,1218873
2020-06-20,NM,10260.0,274342.0,147.0,1735.0,,,,,4512.0,C,464.0,284602
2020-06-20,NV,12931.0,226032.0,370.0,,87.0,,49.0,,652.0,A+,491.0,238963
2020-06-20,NY,387272.0,2940521.0,1220.0,89995.0,335.0,,237.0,,69506.0,A,24710.0,3327793
2020-06-20,OH,44262.0,585703.0,482.0,7201.0,186.0,1833.0,118.0,,,B,2697.0,629965
2020-06-20,OK,10037.0,271925.0,197.0,1229.0,93.0,,,,7414.0,A+,368.0,281962
2020-06-20,OR,6750.0,187345.0,154.0,946.0,50.0,,29.0,,2533.0,A+,189.0,194095
2020-06-20,PA,81266.0,566461.0,715.0,,,,161.0,,62574.0,A+,6419.0,647727
2020-06-20,PA,81266.0,566461.0,715.0,,,,161.0,,62574.0,A+,6419.0,647727
2020-06-20,PR,6463.0,113280.0,83.0,,10.0,,4.0,,,C,147.0,119743
2020-06-20,RI,16449.0,125078.0,123.0,1922.0,23.0,,12.0,,1515.0,A+,894.0,141527
2020-06-20,SC,23786.0,272463.0,673.0,2294.0,,,,,10790.0,A,644.0,296249
2020-06-20,SD,6225.0,65690.0,91.0,598.0,,,,,5335.0,B,81.0,71915
2020-06-20,TN,34446.0,640894.0,588.0,2266.0,,,,,22838.0,B,524.0,675340
2020-06-20,TX,107735.0,1355663.0,3247.0,,,,,,67096.0,B,2165.0,1463398
2020-06-20,UT,17068.0,275809.0,232.0,1161.0,66.0,333.0,,149.0,9390.0,A,155.0,292877
2020-06-20,VA,57443.0,473961.0,880.0,8487.0,267.0,,133.0,,7607.0,A+,1607.0,531404
2020-06-20,VI,74.0,2492.0,,,,,,,64.0,C,6.0,2566
2020-06-20,VT,1147.0,55881.0,9.0,,,,,,920.0,B,56.0,57028
2020-06-20,WA,28680.0,446471.0,245.0,4003.0,,,49.0,,,B,1255.0,475151
2020-06-20,WI,27326.0,454563.0,239.0,3203.0,90.0,708.0,,,18951.0,A+,744.0,481889
2020-06-20,WI,27326.0,454563.0,239.0,3203.0,90.0,708.0,,,18951.0,A+,744.0,481889
2020-06-20,WV,2486.0,145910.0,22.0,,6.0,,2.0,,1669.0,B,88.0,148396
2020-06-20,WY,1179.0,26162.0,8.0,98.0,,,,,896.0,C,20.0,27341
2020-06-19,AK,722.0,82909.0,18.0,,,,1.0,,457.0,A,12.0,83631
2020-06-19,AL,29002.0,302323.0,650.0,2416.0,,710.0,,415.0,15974.0,B,822.0,331325
2020-06-19,AR,14631.0,220141.0,224.0,1100.0,,,53.0,175.0,9712.0,B,214.0,234772
2020-06-19,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-06-19,AZ,46689.0,345527.0,1832.0,4246.0,519.0,,362.0,,7018.0,A+,1312.0,392216
2020-06-19,CA,165416.0,2990286.0,4587.0,,1329.0,,,,,B,5360.0,3155702
2020-06-19,CO,29901.0,234545.0,270.0,5308.0,,,,,4280.0,A,1417.0,264446
2020-06-19,CT,45557.0,346531.0,172.0,10099.0,,,,,7842.0,B,4238.0,392088
2020-06-19,DC,9952.0,63839.0,184.0,,63.0,,44.0,,1162.0,A+,530.0,73791
2020-06-19,DE,10611.0,79823.0,75.0,,,,,,6395.0,A,504.0,90434
2020-06-19,FL,89748.0,1443123.0,,13062.0,,,,,,A,3197.0,1532871
2020-06-19,GA,62009.0,608297.0,937.0,9772.0,,2122.0,,,,A,2636.0,670306
2020-06-19,GU,200.0,9515.0,0.0,,0.0,,0.0,,173.0,B,5.0,9715
2020-06-19,HI,762.0,64982.0,,95.0,,,,,640.0,D,17.0,65744
2020-06-19,HI,762.0,64982.0,,95.0,,,,,640.0,D,17.0,65744
2020-06-19,IA,25275.0,221374.0,197.0,,60.0,,37.0,,15816.0,A+,681.0,246649
2020-06-19,ID,3743.0,65802.0,28.0,278.0,9.0,101.0,,,3088.0,A,89.0,69545
2020-06-19,IL,136470.0,1175533.0,1837.0,,512.0,,293.0,,,A,6718.0,1312003
2020-06-19,IN,41746.0,351141.0,773.0,6731.0,259.0,1465.0,111.0,,30760.0,A+,2516.0,392887
2020-06-19,KS,12059.0,135590.0,,1035.0,,338.0,,146.0,715.0,A,254.0,147649
2020-06-19,KY,13454.0,297773.0,339.0,2494.0,64.0,978.0,,,3516.0,B,522.0,311227
2020-06-19,LA,48515.0,542394.0,561.0,,,,75.0,,37017.0,B,3084.0,590909
2020-06-19,MA,106650.0,644157.0,994.0,11036.0,199.0,,124.0,,91404.0,A+,7800.0,750807
2020-06-19,MD,63548.0,390121.0,648.0,10447.0,261.0,,,,4685.0,A,3030.0,453669
2020-06-19,ME,2913.0,74248.0,26.0,328.0,11.0,,5.0,,2323.0,A,102.0,77161
2020-06-19,MI,67097.0,812831.0,557.0,,209.0,,99.0,,44964.0,A+,6067.0,879928
2020-06-19,MI,67097.0,812831.0,557.0,,209.0,,99.0,,44964.0,A+,6067.0,879928
2020-06-19,MN,32031.0,443121.0,339.0,3748.0,168.0,1150.0,,,27709.0,A,1393.0,475152
2020-06-19,MO,17201.0,289083.0,594.0,,,,70.0,,,B,948.0,306284
2020-06-19,MP,30.0,8139.0,,,,,,,19.0,D,2.0,8169
2020-06-19,MS,20641.0,218074.0,661.0,2767.0,159.0,,108.0,,15323.0,A,938.0,238715
2020-06-19,MT,666.0,67756.0,9.0,82.0,,,,,546.0,C,20.0,68422
2020-06-19,NC,49840.0,662473.0,871.0,,,,,,29219.0,A,1197.0,712313
2020-06-19,ND,3226.0,89380.0,26.0,210.0,,,,,2840.0,D,71.0,92606
2020-06-19,NE,17415.0,130431.0,149.0,1166.0,,,,,11066.0,D,240.0,147846
2020-06-19,NH,5450.0,98275.0,56.0,533.0,,158.0,,,4140.0,B,331.0,103725
2020-06-19,NJ,168496.0,1025847.0,1177.0,19267.0,286.0,,231.0,,29209.0,A+,12835.0,1194343
2020-06-19,NM,10153.0,270022.0,157.0,1726.0,,,,,4439.0,C,456.0,280175
2020-06-19,NV,12486.0,221874.0,370.0,,87.0,,49.0,,652.0,A+,491.0,234360
2020-06-19,NY,386556.0,2872407.0,1284.0,89995.0,359.0,,256.0,,69377.0,A,24686.0,3258963
2020-06-19,OH,43731.0,572305.0,525.0,7167.0,200.0,1820.0,133.0,,,B,2667.0,616036
2020-06-19,OK,9706.0,264872.0,211.0,1209.0,96.0,,,,7212.0,A+,367.0,274578
2020-06-19,OR,6572.0,187345.0,154.0,946.0,50.0,,29.0,,2533.0,A+,188.0,193917
2020-06-19,PA,80762.0,556456.0,731.0,,,,169.0,,62186.0,A+,6399.0,637218
2020-06-19,PA,80762.0,556456.0,731.0,,,,169.0,,62186.0,A+,6399.0,637218
2020-06-19,PR,6195.0,113280.0,78.0,,7.0,,3.0,,,C,147.0,119475
2020-06-19,RI,16413.0,124397.0,123.0,1922.0,23.0,,12.0,,1515.0,A+,894.0,140810
2020-06-19,SC,22631.0,265669.0,660.0,2294.0,,,,,10790.0,A,639.0,288300
2020-06-19,SD,6158.0,65035.0,95.0,589.0,,,,,5276.0,B,81.0,71193
2020-06-19,TN,34017.0,627672.0,635.0,2238.0,,,,,22531.0,B,515.0,661689
2020-06-19,TX,103305.0,1320609.0,3148.0,,,,,,65329.0,B,2140.0,1423914
2020-06-19,UT,16425.0,270933.0,237.0,1145.0,63.0,330.0,,148.0,9113.0,A,155.0,287358
2020-06-19,VA,56793.0,455618.0,862.0,8425.0,251.0,,121.0,,7563.0,A+,1602.0,512411
2020-06-19,VI,74.0,2450.0,,,,,,,64.0,C,6.0,2524
2020-06-19,VT,1144.0,54743.0,8.0,,,,,,918.0,B,56.0,55887
2020-06-19,WA,28666.0,445796.0,276.0,3959.0,,,47.0,,,B,1245.0,474462
2020-06-19,WI,26913.0,444751.0,240.0,3177.0,91.0,704.0,,,18055.0,A+,730.0,471664
2020-06-19,WI,26913.0,444751.0,240.0,3177.0,91.0,704.0,,,18055.0,A+,730.0,471664
2020-06-19,WV,2435.0,143579.0,22.0,,6.0,,2.0,,1665.0,B,88.0,146014
2020-06-19,WY,1173.0,35301.0,8.0,98.0,,,,,889.0,C,20.0,36474
2020-06-18,AK,708.0,80477.0,18.0,,,,0.0,,449.0,A,12.0,81185
2020-06-18,AL,28206.0,294328.0,668.0,2373.0,,695.0,,405.0,15974.0,B,810.0,322534
2020-06-18,AR,13928.0,214506.0,226.0,1074.0,,,53.0,173.0,9376.0,B,208.0,228434
2020-06-18,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-06-18,AZ,43443.0,336289.0,1667.0,4241.0,540.0,,341.0,,6863.0,A+,1271.0,379732
2020-06-18,CA,161099.0,2913431.0,4584.0,,1298.0,,,,,B,5290.0,3074530
2020-06-18,CO,29673.0,232543.0,270.0,5294.0,,,,,4253.0,A,1402.0,262216
2020-06-18,CT,45440.0,334853.0,176.0,10099.0,,,,,7842.0,B,4226.0,380293
2020-06-18,DC,9903.0,62296.0,189.0,,86.0,,45.0,,1155.0,A+,527.0,72199
2020-06-18,DE,10499.0,78185.0,79.0,,,,,,6350.0,A,502.0,88684
2020-06-18,FL,85926.0,1425386.0,,12862.0,,,,,,A,3154.0,1511312
2020-06-18,GA,60912.0,602292.0,921.0,9663.0,,2109.0,,,,A,2605.0,663204
2020-06-18,GU,193.0,9395.0,0.0,,0.0,,0.0,,170.0,A,5.0,9588
2020-06-18,HI,744.0,63630.0,,95.0,,,,,639.0,D,17.0,64374
2020-06-18,HI,744.0,63630.0,,95.0,,,,,639.0,D,17.0,64374
2020-06-18,IA,24854.0,216077.0,188.0,,64.0,,47.0,,15604.0,A+,679.0,240931
2020-06-18,ID,3632.0,64380.0,23.0,275.0,7.0,101.0,,,3013.0,A,88.0,68012
2020-06-18,IL,135639.0,1149054.0,1878.0,,538.0,,321.0,,,A,6718.0,1284693
2020-06-18,IN,41438.0,343284.0,754.0,6589.0,236.0,1389.0,103.0,,30175.0,A+,2491.0,384722
2020-06-18,KS,11681.0,130443.0,,1011.0,,333.0,,146.0,696.0,A,247.0,142124
2020-06-18,KY,13197.0,293183.0,400.0,2482.0,68.0,975.0,,,3506.0,B,520.0,306380
2020-06-18,LA,48634.0,496587.0,585.0,,,,83.0,,37017.0,B,3062.0,545221
2020-06-18,MA,106422.0,634838.0,968.0,10985.0,227.0,,125.0,,91404.0,A+,7770.0,741260
2020-06-18,MD,63229.0,384379.0,660.0,10357.0,269.0,,,,4640.0,A,3016.0,447608
2020-06-18,ME,2878.0,71182.0,27.0,323.0,10.0,,4.0,,2300.0,A,102.0,74060
2020-06-18,MI,66798.0,783388.0,557.0,,209.0,,101.0,,44964.0,A+,6061.0,850186
2020-06-18,MI,66798.0,783388.0,557.0,,209.0,,101.0,,44964.0,A+,6061.0,850186
2020-06-18,MN,31675.0,429204.0,345.0,3718.0,171.0,1144.0,,,27566.0,A,1376.0,460879
2020-06-18,MO,16908.0,280434.0,533.0,,,,64.0,,,B,946.0,297342
2020-06-18,MP,30.0,8139.0,,,,,,,19.0,D,2.0,8169
2020-06-18,MS,20641.0,218074.0,668.0,2767.0,161.0,,100.0,,15323.0,A,938.0,238715
2020-06-18,MT,655.0,66215.0,8.0,81.0,,,,,545.0,C,20.0,66870
2020-06-18,NC,48188.0,645490.0,857.0,,,,,,29219.0,A,1175.0,693678
2020-06-18,ND,3193.0,87461.0,26.0,208.0,,,,,2809.0,D,70.0,90654
2020-06-18,NE,17226.0,127587.0,156.0,1141.0,,,,,10761.0,D,234.0,144813
2020-06-18,NH,5436.0,96548.0,56.0,531.0,,156.0,,,4104.0,B,330.0,101984
2020-06-18,NJ,168107.0,1003627.0,1258.0,19010.0,319.0,,257.0,,29101.0,A+,12800.0,1171734
2020-06-18,NM,10065.0,265832.0,161.0,1715.0,,,,,4351.0,C,452.0,275897
2020-06-18,NV,12076.0,218720.0,357.0,,93.0,,55.0,,641.0,A+,489.0,230796
2020-06-18,NY,385760.0,2793900.0,1358.0,89995.0,388.0,,278.0,,69243.0,A,24661.0,3179660
2020-06-18,OH,43122.0,556902.0,547.0,7104.0,219.0,1807.0,149.0,,,B,2633.0,600024
2020-06-18,OK,9354.0,260199.0,197.0,1146.0,89.0,,,,7071.0,A+,366.0,269553
2020-06-18,OR,6366.0,182770.0,141.0,933.0,46.0,,28.0,,2502.0,A+,187.0,189136
2020-06-18,PA,80236.0,543832.0,740.0,,,,170.0,,60979.0,A+,6361.0,624068
2020-06-18,PA,80236.0,543832.0,740.0,,,,170.0,,60979.0,A+,6361.0,624068
2020-06-18,PR,6111.0,113280.0,73.0,,9.0,,5.0,,,C,147.0,119391
2020-06-18,RI,16354.0,123216.0,126.0,1911.0,23.0,,13.0,,1502.0,A+,885.0,139570
2020-06-18,SC,21548.0,258975.0,626.0,2055.0,,,,,9734.0,A,621.0,280523
2020-06-18,SD,6109.0,64244.0,93.0,585.0,,,,,5221.0,B,78.0,70353
2020-06-18,TN,32829.0,619565.0,617.0,2209.0,,,,,21949.0,B,509.0,652394
2020-06-18,TX,99851.0,1307890.0,2947.0,,,,,,63812.0,B,2105.0,1407741
2020-06-18,UT,15839.0,266846.0,282.0,1120.0,66.0,326.0,,145.0,8786.0,A,152.0,282685
2020-06-18,VA,56238.0,445830.0,857.0,8350.0,241.0,,129.0,,7493.0,A+,1586.0,502068
2020-06-18,VI,73.0,2354.0,,,,,,,64.0,C,6.0,2427
2020-06-18,VT,1135.0,53610.0,11.0,,,,,,917.0,B,56.0,54745
2020-06-18,WA,28575.0,441468.0,263.0,3938.0,,,47.0,,,B,1226.0,470043
2020-06-18,WI,26590.0,433913.0,240.0,3160.0,83.0,701.0,,,18055.0,A+,719.0,460503
2020-06-18,WI,26590.0,433913.0,240.0,3160.0,83.0,701.0,,,18055.0,A+,719.0,460503
2020-06-18,WV,2418.0,142011.0,25.0,,5.0,,2.0,,1665.0,B,88.0,144429
2020-06-18,WY,1144.0,35010.0,8.0,97.0,,,,,870.0,C,18.0,36154
2020-06-17,AK,696.0,77013.0,23.0,,,,0.0,,438.0,A,12.0,77709
2020-06-17,AL,27312.0,283411.0,688.0,2352.0,,687.0,,401.0,15974.0,B,790.0,310723
2020-06-17,AR,13606.0,207093.0,217.0,1052.0,,,53.0,168.0,8996.0,A,197.0,220699
2020-06-17,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-06-17,AZ,40924.0,325269.0,1582.0,4224.0,531.0,,346.0,,6715.0,A+,1239.0,366193
2020-06-17,CA,157015.0,2840973.0,4522.0,,1318.0,,,,,B,5208.0,2997988
2020-06-17,CO,29442.0,227225.0,290.0,5272.0,,,,,4231.0,A,1373.0,256667
2020-06-17,CT,45429.0,327850.0,186.0,9912.0,,,,,7611.0,B,4219.0,373279
2020-06-17,DC,9847.0,60239.0,197.0,,73.0,,47.0,,1155.0,A+,523.0,70086
2020-06-17,DE,10444.0,76143.0,83.0,,,,,,6305.0,A,502.0,86587
2020-06-17,FL,82719.0,1403040.0,,12673.0,,,,,,A,3110.0,1485759
2020-06-17,GA,60030.0,590437.0,881.0,9543.0,,2084.0,,,,A,2575.0,650467
2020-06-17,GU,188.0,9010.0,0.0,,0.0,,0.0,,170.0,A,5.0,9198
2020-06-17,HI,740.0,62503.0,,92.0,,,,,637.0,D,17.0,63243
2020-06-17,HI,740.0,62503.0,,92.0,,,,,637.0,D,17.0,63243
2020-06-17,IA,24461.0,210670.0,188.0,,64.0,,47.0,,15289.0,A+,673.0,235131
2020-06-17,ID,3540.0,63244.0,28.0,275.0,8.0,101.0,,,2921.0,A,88.0,66784
2020-06-17,IL,135046.0,1124143.0,1878.0,,563.0,,331.0,,,A,6666.0,1259189
2020-06-17,IN,41013.0,330169.0,789.0,6526.0,238.0,1384.0,105.0,,29671.0,A+,2475.0,371182
2020-06-17,KS,11681.0,130443.0,,1011.0,,333.0,,146.0,696.0,A,247.0,142124
2020-06-17,KY,12995.0,286874.0,416.0,2455.0,61.0,971.0,,,3444.0,B,518.0,299869
2020-06-17,LA,48634.0,496587.0,585.0,,,,83.0,,37017.0,B,3062.0,545221
2020-06-17,MA,106151.0,625895.0,998.0,10925.0,227.0,,135.0,,88725.0,A+,7734.0,732046
2020-06-17,MD,62969.0,378374.0,702.0,10309.0,283.0,,,,4596.0,A,2996.0,441343
2020-06-17,ME,2836.0,71182.0,27.0,323.0,10.0,,5.0,,2275.0,A,102.0,74018
2020-06-17,MI,66497.0,783388.0,562.0,,210.0,,131.0,,44964.0,A+,6036.0,849885
2020-06-17,MI,66497.0,783388.0,562.0,,210.0,,131.0,,44964.0,A+,6036.0,849885
2020-06-17,MN,31296.0,417291.0,351.0,3689.0,181.0,1136.0,,,27404.0,A,1357.0,448587
2020-06-17,MO,16625.0,268377.0,533.0,,,,66.0,,,B,909.0,285002
2020-06-17,MP,30.0,8139.0,,,,,,,19.0,D,2.0,8169
2020-06-17,MS,20641.0,223748.0,668.0,2767.0,161.0,,100.0,,15323.0,A,938.0,244389
2020-06-17,MT,630.0,64885.0,5.0,78.0,,,,,538.0,C,20.0,65515
2020-06-17,NC,46855.0,620567.0,846.0,,,,,,29219.0,A,1168.0,667422
2020-06-17,ND,3166.0,86508.0,25.0,201.0,,,,,2756.0,D,70.0,89674
2020-06-17,NE,17031.0,125356.0,156.0,1116.0,,,,,10529.0,D,231.0,142387
2020-06-17,NH,5364.0,94722.0,62.0,521.0,,155.0,,,4067.0,B,326.0,100086
2020-06-17,NJ,167703.0,980138.0,1352.0,19010.0,358.0,,254.0,,28966.0,A+,12769.0,1147841
2020-06-17,NM,9933.0,261620.0,156.0,1698.0,,,,,4217.0,C,447.0,271553
2020-06-17,NV,11842.0,215768.0,360.0,,96.0,,45.0,,640.0,A+,486.0,227610
2020-06-17,NY,385142.0,2725977.0,1479.0,89995.0,431.0,,304.0,,69085.0,A,24629.0,3111119
2020-06-17,OH,42422.0,542141.0,541.0,7051.0,215.0,1797.0,148.0,,,B,2611.0,584563
2020-06-17,OK,8904.0,256528.0,181.0,1146.0,92.0,,,,6898.0,A+,364.0,265432
2020-06-17,OR,6218.0,178132.0,158.0,929.0,54.0,,26.0,,2457.0,A+,183.0,184350
2020-06-17,PA,79818.0,533013.0,788.0,,,,179.0,,59863.0,A+,6319.0,612831
2020-06-17,PA,79818.0,533013.0,788.0,,,,179.0,,59863.0,A+,6319.0,612831
2020-06-17,PR,6003.0,113280.0,78.0,,8.0,,1.0,,,C,147.0,119283
2020-06-17,RI,16283.0,121997.0,126.0,1898.0,17.0,,13.0,,1489.0,A+,876.0,138280
2020-06-17,SC,20556.0,252198.0,607.0,2055.0,,,,,9734.0,A,617.0,272754
2020-06-17,SD,6050.0,62938.0,91.0,570.0,,,,,5143.0,B,78.0,68988
2020-06-17,TN,32143.0,612430.0,632.0,2180.0,,,,,21282.0,B,497.0,644573
2020-06-17,TX,96335.0,1273303.0,2793.0,,,,,,62368.0,B,2062.0,1369638
2020-06-17,UT,15344.0,263348.0,270.0,1102.0,64.0,321.0,,142.0,8552.0,A,149.0,278692
2020-06-17,VA,55775.0,438566.0,938.0,8367.0,249.0,,120.0,,7429.0,A+,1583.0,494341
2020-06-17,VI,73.0,2354.0,,,,,,,64.0,C,6.0,2427
2020-06-17,VT,1130.0,52533.0,5.0,,,,,,915.0,B,55.0,53663
2020-06-17,WA,28255.0,435169.0,256.0,3915.0,,,47.0,,,B,1231.0,463424
2020-06-17,WI,26129.0,423736.0,244.0,3128.0,94.0,696.0,,,17613.0,A+,712.0,449865
2020-06-17,WI,26129.0,423736.0,244.0,3128.0,94.0,696.0,,,17613.0,A+,712.0,449865
2020-06-17,WV,2376.0,138994.0,23.0,,7.0,,2.0,,1654.0,B,88.0,141370
2020-06-17,WY,1114.0,33955.0,7.0,97.0,,,,,862.0,C,18.0,35069
2020-06-16,AK,676.0,75539.0,22.0,,,,2.0,,429.0,A,12.0,76215
2020-06-16,AL,26912.0,278512.0,683.0,2315.0,,682.0,,399.0,13508.0,B,785.0,305424
2020-06-16,AR,13191.0,192375.0,214.0,1026.0,,,45.0,165.0,8352.0,A,182.0,205566
2020-06-16,AS,0.0,174.0,,,,,,,,C,0.0,174
2020-06-16,AZ,39097.0,315237.0,1506.0,4209.0,502.0,,340.0,,6598.0,A+,1219.0,354334
2020-06-16,CA,153560.0,2784195.0,4462.0,,1272.0,,,,,B,5121.0,2937755
2020-06-16,CO,29299.0,223857.0,276.0,5269.0,,,,,4196.0,A,1373.0,253156
2020-06-16,CT,45349.0,323359.0,201.0,9912.0,,,,,7611.0,B,4210.0,368708
2020-06-16,DC,9818.0,57308.0,192.0,,70.0,,49.0,,1155.0,A+,520.0,67126
2020-06-16,DE,10403.0,75671.0,87.0,,,,,,6256.0,A,499.0,86074
2020-06-16,FL,80109.0,1380200.0,,12489.0,,,,,,A,3085.0,1460309
2020-06-16,GA,59078.0,575900.0,875.0,9454.0,,2065.0,,,,A,2529.0,634978
2020-06-16,GU,186.0,8846.0,,,,,,,169.0,B,5.0,9032
2020-06-16,HI,736.0,61292.0,,91.0,,,,,630.0,D,17.0,62028
2020-06-16,HI,736.0,61292.0,,91.0,,,,,630.0,D,17.0,62028
2020-06-16,IA,24179.0,206459.0,193.0,,71.0,,49.0,,15025.0,A+,669.0,230638
2020-06-16,ID,3462.0,62185.0,24.0,270.0,6.0,100.0,,,2877.0,A,88.0,65647
2020-06-16,IL,134500.0,1094702.0,1939.0,,561.0,,331.0,,,A,6579.0,1229202
2020-06-16,IN,40786.0,322959.0,860.0,6481.0,313.0,1383.0,121.0,,29093.0,A+,2447.0,363745
2020-06-16,KS,11419.0,125543.0,,988.0,,327.0,,143.0,676.0,A,245.0,136962
2020-06-16,KY,12829.0,283204.0,395.0,2436.0,69.0,969.0,,,3431.0,B,512.0,296033
2020-06-16,LA,47706.0,485011.0,588.0,,,,77.0,,37017.0,B,3042.0,532717
